YYYY-MM-DD	HHMM (LST)	Time	Value		ETR (Whm^2)
2202010	1400	1213	826		
2202010	1500	1214	702		
2202010	1600	1215	519		
2202010	1700	1216	290		
2202010	1800	1217	53		
2202010	1900	1218	0		
2202010	2000	1219	0		
2202010	2100	1220	0		
2202010	2200	1221	0		
2202010	2300	1222	0		
2202010	240000	1223	0		
2212010	100	1224	0		
2212010	200	1225	0		
2212010	300	1226	0		
2212010	400	1227	0		
2212010	500	1228	0		
2212010	600	1229	0		
2212010	700	1230	8		
2212010	800	1231	191		
2212010	900	1232	434		
2212010	1000	1233	639		
2212010	1100	1234	789		
2212010	1200	1235	874		
2212010	1300	1236	889		
2212010	1400	1237	832		
2212010	1500	1238	708		
2212010	1600	1239	525		
2212010	1700	1240	296		
2212010	1800	1241	56		
2212010	1900	1242	0		
2212010	2000	1243	0		
2212010	2100	1244	0		
2212010	2200	1245	0		
2212010	2300	1246	0		
2212010	240000	1247	0		
2222010	100	1248	0		
2222010	200	1249	0		
2222010	300	1250	0		
2222010	400	1251	0		
2222010	500	1252	0		
2222010	600	1253	0		
2222010	700	1254	9		
2222010	800	1255	197		
2222010	900	1256	441		
2222010	1000	1257	645		
2222010	1100	1258	795		
2222010	1200	1259	881		
2222010	1300	1260	895		
2222010	1400	1261	838		
2222010	1500	1262	714		
2222010	1600	1263	531		
2222010	1700	1264	301		
2222010	1800	1265	59		
2222010	1900	1266	0		
2222010	2000	1267	0		
2222010	2100	1268	0		
2222010	2200	1269	0		
2222010	2300	1270	0		
2222010	240000	1271	0		
2232010	100	1272	0		
2232010	200	1273	0		
2232010	300	1274	0		
2232010	400	1275	0		
2232010	500	1276	0		
2232010	600	1277	0		
2232010	700	1278	11		
2232010	800	1279	204		
2232010	900	1280	448		
2232010	1000	1281	652		
2232010	1100	1282	802		
2232010	1200	1283	887		
2232010	1300	1284	902		
2232010	1400	1285	845		
2232010	1500	1286	720		
2232010	1600	1287	536		
2232010	1700	1288	306		
2232010	1800	1289	63		
2232010	1900	1290	0		
2232010	2000	1291	0		
2232010	2100	1292	0		
2232010	2200	1293	0		
2232010	2300	1294	0		
2232010	240000	1295	0		
2242010	100	1296	0		
2242010	200	1297	0		
2242010	300	1298	0		
2242010	400	1299	0		
2242010	500	1300	0		
2242010	600	1301	0		
2242010	700	1302	13		
2242010	800	1303	210		
2242010	900	1304	454		
2242010	1000	1305	659		
2242010	1100	1306	809		
2242010	1200	1307	894		
2242010	1300	1308	908		
2242010	1400	1309	851		
2242010	1500	1310	726		
2242010	1600	1311	542		
2242010	1700	1312	312		
2242010	1800	1313	66		
2242010	1900	1314	0		
2242010	2000	1315	0		
2242010	2100	1316	0		
2242010	2200	1317	0		
2242010	2300	1318	0		
2242010	240000	1319	0		
2252010	100	1320	0		
2252010	200	1321	0		
2252010	300	1322	0		
2252010	400	1323	0		
2252010	500	1324	0		
2252010	600	1325	0		
2252010	700	1326	15		
2252010	800	1327	217		
2252010	900	1328	461		
2252010	1000	1329	665		
2252010	1100	1330	815		
2252010	1200	1331	900		
2252010	1300	1332	914		
2252010	1400	1333	857		
2252010	1500	1334	732		
2252010	1600	1335	547		
2252010	1700	1336	317		
2252010	1800	1337	70		
2252010	1900	1338	0		
2252010	2000	1339	0		
2252010	2100	1340	0		
2252010	2200	1341	0		
2252010	2300	1342	0		
2252010	240000	1343	0		
2262010	100	1344	0		
2262010	200	1345	0		
2262010	300	1346	0		
2262010	400	1347	0		
2262010	500	1348	0		
2262010	600	1349	0		
2262010	700	1350	17		
2262010	800	1351	223		
2262010	900	1352	468		
2262010	1000	1353	672		
2262010	1100	1354	822		
2262010	1200	1355	907		
2262010	1300	1356	921		
2262010	1400	1357	863		
2262010	1500	1358	738		
2262010	1600	1359	553		
2262010	1700	1360	322		
2262010	1800	1361	74		
2262010	1900	1362	0		
2262010	2000	1363	0		
2262010	2100	1364	0		
2262010	2200	1365	0		
2262010	2300	1366	0		
2262010	240000	1367	0		
2272010	100	1368	0		
2272010	200	1369	0		
2272010	300	1370	0		
2272010	400	1371	0		
2272010	500	1372	0		
2272010	600	1373	0		
2272010	700	1374	19		
2272010	800	1375	230		
2272010	900	1376	474		
2272010	1000	1377	679		
2272010	1100	1378	828		
2272010	1200	1379	913		
2272010	1300	1380	927		
2272010	1400	1381	869		
2272010	1500	1382	743		
2272010	1600	1383	559		
2272010	1700	1384	328		
2272010	1800	1385	77		
2272010	1900	1386	0		
2272010	2000	1387	0		
2272010	2100	1388	0		
2272010	2200	1389	0		
2272010	2300	1390	0		
2272010	240000	1391	0		
2282010	100	1392	0		
2282010	200	1393	0		
2282010	300	1394	0		
2282010	400	1395	0		
2282010	500	1396	0		
2282010	600	1397	0		
2282010	700	1398	22		
2282010	800	1399	237		
2282010	900	1400	481		
2282010	1000	1401	686		
2282010	1100	1402	835		
2282010	1200	1403	920		
2282010	1300	1404	933		
2282010	1400	1405	875		
2282010	1500	1406	749		
2282010	1600	1407	564		
2282010	1700	1408	333		
2282010	1800	1409	81		
2282010	1900	1410	0		
2282010	2000	1411	0		
2282010	2100	1412	0		
2282010	2200	1413	0		
2282010	2300	1414	0		
2282010	240000	1415	0		
312010	100	1416	0		
312010	200	1417	0		
312010	300	1418	0		
312010	400	1419	0		
312010	500	1420	0		
312010	600	1421	0		
312010	700	1422	25		
312010	800	1423	244		
312010	900	1424	488		
312010	1000	1425	692		
312010	1100	1426	842		
312010	1200	1427	926		
312010	1300	1428	939		
312010	1400	1429	881		
312010	1500	1430	755		
312010	1600	1431	570		
312010	1700	1432	338		
312010	1800	1433	85		
312010	1900	1434	0		
312010	2000	1435	0		
312010	2100	1436	0		
312010	2200	1437	0		
312010	2300	1438	0		
312010	240000	1439	0		
322010	100	1440	0		
322010	200	1441	0		
322010	300	1442	0		
322010	400	1443	0		
322010	500	1444	0		
322010	600	1445	0		
322010	700	1446	28		
322010	800	1447	251		
322010	900	1448	495		
322010	1000	1449	699		
322010	1100	1450	848		
322010	1200	1451	933		
322010	1300	1452	946		
322010	1400	1453	887		
322010	1500	1454	761		
322010	1600	1455	575		
322010	1700	1456	344		
322010	1800	1457	89		
322010	1900	1458	0		
322010	2000	1459	0		
322010	2100	1460	0		
322010	2200	1461	0		
322010	2300	1462	0		
322010	240000	1463	0		
332010	100	1464	0		
332010	200	1465	0		
332010	300	1466	0		
332010	400	1467	0		
332010	500	1468	0		
332010	600	1469	0		
332010	700	1470	31		
332010	800	1471	258		
332010	900	1472	502		
332010	1000	1473	706		
332010	1100	1474	855		
332010	1200	1475	939		
332010	1300	1476	952		
332010	1400	1477	893		
332010	1500	1478	766		
332010	1600	1479	581		
332010	1700	1480	349		
332010	1800	1481	93		
332010	1900	1482	0		
332010	2000	1483	0		
332010	2100	1484	0		
332010	2200	1485	0		
332010	2300	1486	0		
332010	240000	1487	0		
342010	100	1488	0		
342010	200	1489	0		
342010	300	1490	0		
342010	400	1491	0		
342010	500	1492	0		
342010	600	1493	0		
342010	700	1494	34		
342010	800	1495	264		
342010	900	1496	509		
342010	1000	1497	713		
342010	1100	1498	862		
342010	1200	1499	945		
342010	1300	1500	958		
342010	1400	1501	899		
342010	1500	1502	772		
342010	1600	1503	586		
342010	1700	1504	354		
342010	1800	1505	98		
342010	1900	1506	0		
342010	2000	1507	0		
342010	2100	1508	0		
342010	2200	1509	0		
342010	2300	1510	0		
342010	240000	1511	0		
352010	100	1512	0		
352010	200	1513	0		
352010	300	1514	0		
352010	400	1515	0		
352010	500	1516	0		
352010	600	1517	0		
352010	700	1518	38		
352010	800	1519	271		
352010	900	1520	516		
352010	1000	1521	720		
352010	1100	1522	868		
352010	1200	1523	952		
352010	1300	1524	964		
352010	1400	1525	905		
352010	1500	1526	777		
352010	1600	1527	591		
352010	1700	1528	359		
352010	1800	1529	102		
352010	1900	1530	0		
352010	2000	1531	0		
352010	2100	1532	0		
352010	2200	1533	0		
352010	2300	1534	0		
352010	240000	1535	0		
362010	100	1536	0		
362010	200	1537	0		
362010	300	1538	0		
362010	400	1539	0		
362010	500	1540	0		
362010	600	1541	0		
362010	700	1542	41		
362010	800	1543	279		
362010	900	1544	523		
362010	1000	1545	727		
362010	1100	1546	875		
362010	1200	1547	958		
362010	1300	1548	970		
362010	1400	1549	911		
362010	1500	1550	783		
362010	1600	1551	597		
362010	1700	1552	364		
362010	1800	1553	106		
362010	1900	1554	0		
362010	2000	1555	0		
362010	2100	1556	0		
362010	2200	1557	0		
362010	2300	1558	0		
362010	240000	1559	0		
372010	100	1560	0		
372010	200	1561	0		
372010	300	1562	0		
372010	400	1563	0		
372010	500	1564	0		
372010	600	1565	0		
372010	700	1566	45		
372010	800	1567	286		
372010	900	1568	530		
372010	1000	1569	733		
372010	1100	1570	882		
372010	1200	1571	964		
372010	1300	1572	976		
372010	1400	1573	916		
372010	1500	1574	789		
372010	1600	1575	602		
372010	1700	1576	369		
372010	1800	1577	111		
372010	1900	1578	0		
372010	2000	1579	0		
372010	2100	1580	0		
372010	2200	1581	0		
372010	2300	1582	0		
372010	240000	1583	0		
382010	100	1584	0		
382010	200	1585	0		
382010	300	1586	0		
382010	400	1587	0		
382010	500	1588	0		
382010	600	1589	0		
382010	700	1590	49		
382010	800	1591	293		
382010	900	1592	537		
382010	1000	1593	740		
382010	1100	1594	888		
382010	1200	1595	971		
382010	1300	1596	982		
382010	1400	1597	922		
382010	1500	1598	794		
382010	1600	1599	607		
382010	1700	1600	374		
382010	1800	1601	115		
382010	1900	1602	0		
382010	2000	1603	0		
382010	2100	1604	0		
382010	2200	1605	0		
382010	2300	1606	0		
382010	240000	1607	0		
392010	100	1608	0		
392010	200	1609	0		
392010	300	1610	0		
392010	400	1611	0		
392010	500	1612	0		
392010	600	1613	0		
392010	700	1614	54		
392010	800	1615	300		
392010	900	1616	544		
392010	1000	1617	747		
392010	1100	1618	895		
392010	1200	1619	977		
392010	1300	1620	988		
392010	1400	1621	928		
392010	1500	1622	799		
392010	1600	1623	612		
392010	1700	1624	379		
392010	1800	1625	119		
392010	1900	1626	0		
392010	2000	1627	0		
392010	2100	1628	0		
392010	2200	1629	0		
392010	2300	1630	0		
392010	240000	1631	0		
3102010	100	1632	0		
3102010	200	1633	0		
3102010	300	1634	0		
3102010	400	1635	0		
3102010	500	1636	0		
3102010	600	1637	0		
3102010	700	1638	58		
3102010	800	1639	307		
3102010	900	1640	551		
3102010	1000	1641	754		
3102010	1100	1642	901		
3102010	1200	1643	983		
3102010	1300	1644	994		
3102010	1400	1645	933		
3102010	1500	1646	805		
3102010	1600	1647	617		
3102010	1700	1648	384		
3102010	1800	1649	124		
3102010	1900	1650	0		
3102010	2000	1651	0		
3102010	2100	1652	0		
3102010	2200	1653	0		
3102010	2300	1654	0		
3102010	240000	1655	0		
3112010	100	1656	0		
3112010	200	1657	0		
3112010	300	1658	0		
3112010	400	1659	0		
3112010	500	1660	0		
3112010	600	1661	0		
3112010	700	1662	63		
3112010	800	1663	314		
3112010	900	1664	558		
3112010	1000	1665	761		
3112010	1100	1666	908		
3112010	1200	1667	990		
3112010	1300	1668	1000		
3112010	1400	1669	939		
3112010	1500	1670	810		
3112010	1600	1671	622		
3112010	1700	1672	389		
3112010	1800	1673	129		
3112010	1900	1674	0		
3112010	2000	1675	0		
3112010	2100	1676	0		
3112010	2200	1677	0		
3112010	2300	1678	0		
3112010	240000	1679	0		
3122010	100	1680	0		
3122010	200	1681	0		
3122010	300	1682	0		
3122010	400	1683	0		
3122010	500	1684	0		
3122010	600	1685	0		
3122010	700	1686	68		
3122010	800	1687	321		
3122010	900	1688	565		
3122010	1000	1689	767		
3122010	1100	1690	914		
3122010	1200	1691	996		
3122010	1300	1692	1006		
3122010	1400	1693	944		
3122010	1500	1694	815		
3122010	1600	1695	627		
3122010	1700	1696	394		
3122010	1800	1697	133		
3122010	1900	1698	0		
3122010	2000	1699	0		
3122010	2100	1700	0		
3122010	2200	1701	0		
3122010	2300	1702	0		
3122010	240000	1703	0		
3132010	100	1704	0		
3132010	200	1705	0		
3132010	300	1706	0		
3132010	400	1707	0		
3132010	500	1708	0		
3132010	600	1709	0		
3132010	700	1710	73		
3132010	800	1711	328		
3132010	900	1712	572		
3132010	1000	1713	774		
3132010	1100	1714	921		
3132010	1200	1715	1002		
3132010	1300	1716	1012		
3132010	1400	1717	950		
3132010	1500	1718	820		
3132010	1600	1719	632		
3132010	1700	1720	399		
3132010	1800	1721	138		
3132010	1900	1722	0		
3132010	2000	1723	0		
3132010	2100	1724	0		
3132010	2200	1725	0		
3132010	2300	1726	0		
3132010	240000	1727	0		
3142010	100	1728	0		
3142010	200	1729	0		
3142010	300	1730	0		
3142010	400	1731	0		
3142010	500	1732	0		
3142010	600	1733	0		
3142010	700	1734	78		
3142010	800	1735	336		
3142010	900	1736	579		
3142010	1000	1737	781		
3142010	1100	1738	927		
3142010	1200	1739	1008		
3142010	1300	1740	1017		
3142010	1400	1741	955		
3142010	1500	1742	826		
3142010	1600	1743	637		
3142010	1700	1744	404		
3142010	1800	1745	143		
3142010	1900	1746	0		
3142010	2000	1747	0		
3142010	2100	1748	0		
3142010	2200	1749	0		
3142010	2300	1750	0		
3142010	240000	1751	0		
3152010	100	1752	0		
3152010	200	1753	0		
3152010	300	1754	0		
3152010	400	1755	0		
3152010	500	1756	0		
3152010	600	1757	0		
3152010	700	1758	84		
3152010	800	1759	343		
3152010	900	1760	586		
3152010	1000	1761	787		
3152010	1100	1762	933		
3152010	1200	1763	1014		
3152010	1300	1764	1023		
3152010	1400	1765	961		
3152010	1500	1766	831		
3152010	1600	1767	642		
3152010	1700	1768	408		
3152010	1800	1769	147		
3152010	1900	1770	1		
3152010	2000	1771	0		
3152010	2100	1772	0		
3152010	2200	1773	0		
3152010	2300	1774	0		
3152010	240000	1775	0		
3162010	100	1776	0		
3162010	200	1777	0		
3162010	300	1778	0		
3162010	400	1779	0		
3162010	500	1780	0		
3162010	600	1781	0		
3162010	700	1782	90		
3162010	800	1783	350		
3162010	900	1784	593		
3162010	1000	1785	794		
3162010	1100	1786	940		
3162010	1200	1787	1020		
3162010	1300	1788	1029		
3162010	1400	1789	966		
3162010	1500	1790	836		
3162010	1600	1791	647		
3162010	1700	1792	413		
3162010	1800	1793	152		
3162010	1900	1794	1		
3162010	2000	1795	0		
3162010	2100	1796	0		
3162010	2200	1797	0		
3162010	2300	1798	0		
3162010	240000	1799	0		
3172010	100	1800	0		
3172010	200	1801	0		
3172010	300	1802	0		
3172010	400	1803	0		
3172010	500	1804	0		
3172010	600	1805	0		
3172010	700	1806	96		
3172010	800	1807	357		
3172010	900	1808	600		
3172010	1000	1809	801		
3172010	1100	1810	946		
3172010	1200	1811	1026		
3172010	1300	1812	1034		
3172010	1400	1813	971		
3172010	1500	1814	841		
3172010	1600	1815	652		
3172010	1700	1816	418		
3172010	1800	1817	156		
3172010	1900	1818	1		
3172010	2000	1819	0		
3172010	2100	1820	0		
3172010	2200	1821	0		
3172010	2300	1822	0		
3172010	240000	1823	0		
3182010	100	1824	0		
3182010	200	1825	0		
3182010	300	1826	0		
3182010	400	1827	0		
3182010	500	1828	0		
3182010	600	1829	0		
3182010	700	1830	102		
3182010	800	1831	364		
3182010	900	1832	607		
3182010	1000	1833	807		
3182010	1100	1834	952		
3182010	1200	1835	1032		
3182010	1300	1836	1040		
3182010	1400	1837	976		
3182010	1500	1838	846		
3182010	1600	1839	657		
3182010	1700	1840	423		
3182010	1800	1841	161		
3182010	1900	1842	2		
3182010	2000	1843	0		
3182010	2100	1844	0		
3182010	2200	1845	0		
3182010	2300	1846	0		
3182010	240000	1847	0		
3192010	100	1848	0		
3192010	200	1849	0		
3192010	300	1850	0		
3192010	400	1851	0		
3192010	500	1852	0		
3192010	600	1853	0		
3192010	700	1854	108		
3192010	800	1855	371		
3192010	900	1856	614		
3192010	1000	1857	814		
3192010	1100	1858	958		
3192010	1200	1859	1037		
3192010	1300	1860	1045		
3192010	1400	1861	981		
3192010	1500	1862	851		
3192010	1600	1863	661		
3192010	1700	1864	427		
3192010	1800	1865	166		
3192010	1900	1866	2		
3192010	2000	1867	0		
3192010	2100	1868	0		
3192010	2200	1869	0		
3192010	2300	1870	0		
3192010	240000	1871	0		
3202010	100	1872	0		
3202010	200	1873	0		
3202010	300	1874	0		
3202010	400	1875	0		
3202010	500	1876	0		
3202010	600	1877	0		
3202010	700	1878	115		
3202010	800	1879	379		
3202010	900	1880	620		
3202010	1000	1881	820		
3202010	1100	1882	965		
3202010	1200	1883	1043		
3202010	1300	1884	1051		
3202010	1400	1885	987		
3202010	1500	1886	855		
3202010	1600	1887	666		
3202010	1700	1888	432		
3202010	1800	1889	170		
3202010	1900	1890	3		
3202010	2000	1891	0		
3202010	2100	1892	0		
3202010	2200	1893	0		
3202010	2300	1894	0		
3202010	240000	1895	0		
3212010	100	1896	0		
3212010	200	1897	0		
3212010	300	1898	0		
3212010	400	1899	0		
3212010	500	1900	0		
3212010	600	1901	0		
3212010	700	1902	122		
3212010	800	1903	386		
3212010	900	1904	627		
3212010	1000	1905	827		
3212010	1100	1906	971		
3212010	1200	1907	1049		
3212010	1300	1908	1056		
3212010	1400	1909	991		
3212010	1500	1910	860		
3212010	1600	1911	671		
3212010	1700	1912	436		
3212010	1800	1913	175		
3212010	1900	1914	4		
3212010	2000	1915	0		
3212010	2100	1916	0		
3212010	2200	1917	0		
3212010	2300	1918	0		
3212010	240000	1919	0		
3222010	100	1920	0		
3222010	200	1921	0		
3222010	300	1922	0		
3222010	400	1923	0		
3222010	500	1924	0		
3222010	600	1925	0		
3222010	700	1926	128		
3222010	800	1927	393		
3222010	900	1928	634		
3222010	1000	1929	833		
3222010	1100	1930	977		
3222010	1200	1931	1054		
3222010	1300	1932	1061		
3222010	1400	1933	996		
3222010	1500	1934	865		
3222010	1600	1935	675		
3222010	1700	1936	441		
3222010	1800	1937	179		
3222010	1900	1938	4		
3222010	2000	1939	0		
3222010	2100	1940	0		
3222010	2200	1941	0		
3222010	2300	1942	0		
3222010	240000	1943	0		
3232010	100	1944	0		
3232010	200	1945	0		
3232010	300	1946	0		
3232010	400	1947	0		
3232010	500	1948	0		
3232010	600	1949	0		
3232010	700	1950	136		
3232010	800	1951	400		
3232010	900	1952	641		
3232010	1000	1953	840		
3232010	1100	1954	983		
3232010	1200	1955	1060		
3232010	1300	1956	1066		
3232010	1400	1957	1001		
3232010	1500	1958	869		
3232010	1600	1959	680		
3232010	1700	1960	445		
3232010	1800	1961	184		
3232010	1900	1962	5		
3232010	2000	1963	0		
3232010	2100	1964	0		
3232010	2200	1965	0		
3232010	2300	1966	0		
3232010	240000	1967	0		
3242010	100	1968	0		
3242010	200	1969	0		
3242010	300	1970	0		
3242010	400	1971	0		
3242010	500	1972	0		
3242010	600	1973	0		
3242010	700	1974	143		
3242010	800	1975	407		
3242010	900	1976	647		
3242010	1000	1977	846		
3242010	1100	1978	988		
3242010	1200	1979	1065		
3242010	1300	1980	1071		
3242010	1400	1981	1006		
3242010	1500	1982	874		
3242010	1600	1983	684		
3242010	1700	1984	450		
3242010	1800	1985	188		
3242010	1900	1986	6		
3242010	2000	1987	0		
3242010	2100	1988	0		
3242010	2200	1989	0		
3242010	2300	1990	0		
3242010	240000	1991	0		
3252010	100	1992	0		
3252010	200	1993	0		
3252010	300	1994	0		
3252010	400	1995	0		
3252010	500	1996	0		
3252010	600	1997	1		
3252010	700	1998	150		
3252010	800	1999	414		
3252010	900	2000	654		
3252010	1000	2001	852		
3252010	1100	2002	994		
3252010	1200	2003	1071		
3252010	1300	2004	1076		
3252010	1400	2005	1011		
3252010	1500	2006	879		
3252010	1600	2007	689		
3252010	1700	2008	454		
3252010	1800	2009	192		
3252010	1900	2010	7		
3252010	2000	2011	0		
3252010	2100	2012	0		
3252010	2200	2013	0		
3252010	2300	2014	0		
3252010	240000	2015	0		
3262010	100	2016	0		
3262010	200	2017	0		
3262010	300	2018	0		
3262010	400	2019	0		
3262010	500	2020	0		
3262010	600	2021	1		
3262010	700	2022	157		
3262010	800	2023	421		
3262010	900	2024	661		
3262010	1000	2025	858		
3262010	1100	2026	1000		
3262010	1200	2027	1076		
3262010	1300	2028	1081		
3262010	1400	2029	1015		
3262010	1500	2030	883		
3262010	1600	2031	693		
3262010	1700	2032	459		
3262010	1800	2033	197		
3262010	1900	2034	8		
3262010	2000	2035	0		
3262010	2100	2036	0		
3262010	2200	2037	0		
3262010	2300	2038	0		
3262010	240000	2039	0		
3272010	100	2040	0		
3272010	200	2041	0		
3272010	300	2042	0		
3272010	400	2043	0		
3272010	500	2044	0		
3272010	600	2045	2		
3272010	700	2046	164		
3272010	800	2047	428		
3272010	900	2048	667		
3272010	1000	2049	864		
3272010	1100	2050	1006		
3272010	1200	2051	1081		
3272010	1300	2052	1086		
3272010	1400	2053	1020		
3272010	1500	2054	887		
3272010	1600	2055	697		
3272010	1700	2056	463		
3272010	1800	2057	201		
3272010	1900	2058	9		
3272010	2000	2059	0		
3272010	2100	2060	0		
3272010	2200	2061	0		
3272010	2300	2062	0		
3272010	240000	2063	0		
3282010	100	2064	0		
3282010	200	2065	0		
3282010	300	2066	0		
3282010	400	2067	0		
